customer_id,product_name,signup_date,status,monthly_fee,usage_frequency
CUST_02274,Basic Account,2024-10-20,Active,0,44
CUST_02274,Loan,2024-12-13,Active,10000,16
CUST_02274,Premium Account,2025-05-14,Active,10000,2
CUST_02275,Basic Account,2025-01-25,Active,0,26
CUST_02276,Basic Account,2025-04-26,Active,0,13
CUST_02277,Basic Account,2024-05-05,Active,0,16
CUST_02277,Loan,2024-06-26,Active,10000,16
CUST_02277,Credit Card,2024-09-05,Active,100000,16
CUST_02278,Basic Account,2024-08-09,Active,0,33
CUST_02278,Loan,2025-01-01,Active,25000,4
CUST_02279,Basic Account,2023-12-16,Active,0,38
CUST_02280,Basic Account,2024-08-17,Active,0,9
CUST_02280,Loan,2025-02-26,Active,0,15
CUST_02280,Credit Card,2024-11-14,Active,10000,16
CUST_02281,Basic Account,2025-02-02,Active,0,35
CUST_02282,Basic Account,2024-11-18,Active,0,49
CUST_02282,Loan,2025-04-11,Active,100000,17
CUST_02283,Basic Account,2024-09-21,Active,0,12
CUST_02283,Credit Card,2025-03-18,Active,0,2
CUST_02284,Basic Account,2024-12-15,Active,0,23
CUST_02284,Premium Account,2025-02-08,Active,25000,11
CUST_02284,Credit Card,2025-02-08,Closed,10000,16
CUST_02285,Basic Account,2025-04-12,Active,0,26
CUST_02286,Basic Account,2024-04-28,Active,0,35
CUST_02286,Premium Account,2024-12-25,Active,0,17
CUST_02286,Insurance,2025-01-23,Inactive,10000,8
CUST_02287,Basic Account,2024-01-30,Active,0,21
CUST_02287,Insurance,2024-10-29,Active,100000,16
CUST_02288,Basic Account,2025-03-24,Active,0,38
CUST_02289,Basic Account,2023-08-09,Active,0,6
CUST_02289,Insurance,2024-05-21,Active,100000,15
CUST_02289,Loan,2023-09-24,Active,0,16
CUST_02289,Premium Account,2024-04-20,Active,25000,10
CUST_02290,Basic Account,2023-06-15,Active,0,49
CUST_02291,Basic Account,2025-02-11,Active,0,7
CUST_02292,Basic Account,2025-01-23,Active,0,22
CUST_02293,Basic Account,2024-08-05,Active,0,46
CUST_02293,Credit Card,2025-03-21,Active,10000,7
CUST_02293,Loan,2024-11-14,Active,25000,12
CUST_02293,Insurance,2024-11-11,Closed,50000,4
CUST_02294,Basic Account,2023-11-06,Active,0,25
CUST_02294,Loan,2024-04-16,Closed,0,14
CUST_02294,Investment,2024-07-17,Active,50000,5
CUST_02295,Basic Account,2025-04-30,Active,0,38
CUST_02296,Basic Account,2024-09-16,Active,0,22
CUST_02296,Insurance,2025-01-01,Active,0,6
CUST_02297,Basic Account,2023-10-19,Active,0,18
CUST_02297,Credit Card,2024-05-13,Active,25000,16
CUST_02297,Loan,2024-01-03,Inactive,0,1
CUST_02298,Basic Account,2025-03-09,Active,0,46
CUST_02299,Basic Account,2024-10-27,Active,0,47
CUST_02299,Insurance,2024-12-14,Active,25000,15
CUST_02300,Basic Account,2024-06-22,Active,0,49
CUST_02300,Insurance,2025-01-29,Closed,0,6
CUST_02300,Premium Account,2024-11-21,Closed,100000,19
CUST_02300,Investment,2025-01-16,Active,25000,7
CUST_02301,Basic Account,2024-11-29,Active,0,28
CUST_02302,Basic Account,2024-09-18,Active,0,6
CUST_02302,Loan,2024-11-19,Active,10000,8
CUST_02303,Basic Account,2025-01-01,Active,0,36
CUST_02303,Investment,2025-06-07,Inactive,50000,20
CUST_02304,Basic Account,2025-01-09,Active,0,23
CUST_02305,Basic Account,2024-11-26,Active,0,22
CUST_02306,Basic Account,2025-01-10,Active,0,16
CUST_02306,Insurance,2025-02-12,Inactive,50000,15
CUST_02307,Basic Account,2024-05-06,Active,0,20
CUST_02307,Premium Account,2024-07-18,Active,10000,0
CUST_02308,Basic Account,2023-09-30,Active,0,28
CUST_02308,Investment,2024-03-11,Active,10000,16
CUST_02308,Loan,2023-12-06,Active,25000,5
CUST_02309,Basic Account,2023-08-08,Active,0,23
CUST_02309,Insurance,2023-11-27,Closed,10000,5
CUST_02309,Investment,2024-03-02,Active,10000,14
CUST_02310,Basic Account,2024-08-12,Active,0,28
CUST_02311,Basic Account,2024-02-26,Active,0,36
CUST_02312,Basic Account,2024-10-20,Active,0,12
CUST_02312,Premium Account,2025-02-19,Active,25000,9
CUST_02313,Basic Account,2024-03-27,Active,0,5
CUST_02313,Premium Account,2024-12-22,Active,0,3
CUST_02313,Insurance,2024-05-05,Active,100000,0
CUST_02313,Investment,2024-05-19,Active,100000,9
CUST_02314,Basic Account,2025-03-16,Active,0,16
CUST_02315,Basic Account,2025-01-30,Active,0,11
CUST_02316,Basic Account,2025-04-21,Active,0,9
CUST_02317,Basic Account,2023-11-15,Active,0,50
CUST_02317,Investment,2024-02-21,Active,100000,11
CUST_02317,Credit Card,2024-02-07,Active,50000,6
CUST_02317,Premium Account,2024-02-22,Active,10000,0
CUST_02318,Basic Account,2025-01-07,Active,0,6
CUST_02318,Investment,2025-03-29,Active,50000,7
CUST_02319,Basic Account,2024-03-06,Active,0,38
CUST_02319,Premium Account,2024-04-06,Active,0,7
CUST_02319,Credit Card,2024-12-01,Active,0,4
CUST_02319,Investment,2024-11-28,Inactive,10000,17
CUST_02320,Basic Account,2023-12-28,Active,0,28
CUST_02320,Loan,2024-06-21,Active,50000,12
CUST_02320,Insurance,2024-02-22,Active,25000,13
CUST_02321,Basic Account,2024-09-11,Active,0,33
CUST_02321,Investment,2024-12-28,Active,10000,7
CUST_02321,Credit Card,2025-03-01,Active,10000,2
CUST_02321,Loan,2024-10-14,Active,0,16
CUST_02322,Basic Account,2023-12-06,Active,0,45
CUST_02323,Basic Account,2024-11-22,Active,0,35
CUST_02324,Basic Account,2023-06-23,Active,0,41
CUST_02325,Basic Account,2024-12-19,Active,0,30
CUST_02325,Investment,2025-05-24,Active,50000,10
CUST_02325,Loan,2025-02-06,Inactive,0,13
CUST_02326,Basic Account,2024-10-24,Active,0,26
CUST_02326,Credit Card,2024-12-14,Active,50000,14
CUST_02326,Premium Account,2025-01-30,Active,25000,18
CUST_02327,Basic Account,2024-03-20,Active,0,36
CUST_02327,Loan,2024-07-30,Active,0,17
CUST_02327,Insurance,2024-09-12,Active,25000,18
CUST_02327,Premium Account,2024-07-06,Active,25000,3
CUST_02328,Basic Account,2025-04-19,Active,0,13
CUST_02329,Basic Account,2023-08-13,Active,0,44
CUST_02329,Investment,2023-10-04,Inactive,25000,6
CUST_02329,Insurance,2024-02-28,Active,25000,16
CUST_02330,Basic Account,2024-04-24,Active,0,13
CUST_02330,Loan,2024-11-21,Active,100000,19
CUST_02330,Insurance,2024-09-22,Closed,0,7
CUST_02330,Credit Card,2025-02-16,Active,10000,10
CUST_02331,Basic Account,2024-03-30,Active,0,8
CUST_02332,Basic Account,2024-11-25,Active,0,44
CUST_02332,Insurance,2025-05-10,Active,25000,6
CUST_02333,Basic Account,2024-01-11,Active,0,45
CUST_02334,Basic Account,2024-09-26,Active,0,9
CUST_02335,Basic Account,2024-10-06,Active,0,27
CUST_02336,Basic Account,2025-03-06,Active,0,29
CUST_02337,Basic Account,2024-08-10,Active,0,48
CUST_02337,Loan,2024-11-04,Active,100000,1
CUST_02338,Basic Account,2024-10-21,Active,0,19
CUST_02338,Insurance,2025-02-18,Active,50000,0
CUST_02339,Basic Account,2025-04-11,Active,0,14
CUST_02340,Basic Account,2024-05-12,Active,0,47
CUST_02340,Insurance,2025-02-08,Active,0,20
CUST_02340,Loan,2025-01-07,Inactive,25000,2
CUST_02340,Credit Card,2025-02-26,Inactive,100000,5
CUST_02341,Basic Account,2024-07-30,Active,0,20
CUST_02341,Premium Account,2025-04-07,Inactive,50000,12
CUST_02342,Basic Account,2023-11-16,Active,0,50
CUST_02342,Credit Card,2024-05-04,Active,50000,11
CUST_02342,Insurance,2024-09-03,Active,10000,4
CUST_02343,Basic Account,2025-05-03,Active,0,25
CUST_02344,Basic Account,2024-10-23,Active,0,34
CUST_02344,Loan,2025-02-12,Inactive,10000,2
CUST_02345,Basic Account,2025-03-21,Active,0,20
CUST_02345,Premium Account,2025-04-29,Active,10000,12
CUST_02346,Basic Account,2024-06-17,Active,0,23
CUST_02346,Credit Card,2025-01-09,Active,0,1
CUST_02347,Basic Account,2025-01-31,Active,0,18
CUST_02348,Basic Account,2024-11-01,Active,0,8
CUST_02348,Credit Card,2025-03-13,Inactive,50000,2
CUST_02349,Basic Account,2023-10-05,Active,0,41
CUST_02349,Loan,2024-01-17,Active,10000,6
CUST_02349,Premium Account,2024-06-29,Active,0,15
CUST_02349,Insurance,2023-11-29,Active,25000,13
CUST_02350,Basic Account,2024-03-10,Active,0,31
CUST_02350,Insurance,2024-05-11,Active,10000,17
CUST_02351,Basic Account,2024-01-13,Active,0,48
CUST_02351,Credit Card,2024-03-26,Active,100000,18
CUST_02351,Loan,2024-03-18,Active,25000,16
CUST_02351,Premium Account,2024-06-03,Active,50000,7
CUST_02352,Basic Account,2024-07-20,Active,0,14
CUST_02352,Credit Card,2025-03-07,Active,10000,11
CUST_02353,Basic Account,2023-09-26,Active,0,6
CUST_02354,Basic Account,2025-04-27,Active,0,9
CUST_02355,Basic Account,2025-04-26,Active,0,8
CUST_02356,Basic Account,2024-01-27,Active,0,50
CUST_02356,Loan,2024-10-04,Active,0,1
CUST_02357,Basic Account,2024-07-10,Active,0,37
CUST_02358,Basic Account,2024-03-29,Active,0,42
CUST_02358,Loan,2025-01-08,Closed,0,2
CUST_02358,Credit Card,2024-05-14,Active,100000,4
CUST_02359,Basic Account,2025-03-17,Active,0,23
CUST_02360,Basic Account,2023-08-03,Active,0,34
CUST_02360,Credit Card,2024-02-26,Active,100000,8
CUST_02360,Investment,2023-10-11,Active,100000,18
CUST_02360,Premium Account,2024-04-02,Inactive,50000,19
CUST_02361,Basic Account,2024-01-28,Active,0,36
CUST_02362,Basic Account,2024-04-06,Active,0,48
CUST_02362,Loan,2024-09-03,Active,0,11
CUST_02362,Investment,2024-08-02,Active,0,16
CUST_02363,Basic Account,2024-09-17,Active,0,34
CUST_02363,Credit Card,2025-06-04,Active,25000,9
CUST_02364,Basic Account,2024-10-30,Active,0,47
CUST_02364,Insurance,2025-04-22,Active,50000,0
CUST_02364,Loan,2025-01-16,Active,0,11
CUST_02365,Basic Account,2024-08-08,Active,0,11
CUST_02365,Insurance,2025-01-23,Active,0,11
CUST_02366,Basic Account,2024-03-31,Active,0,28
CUST_02366,Premium Account,2024-09-17,Active,25000,8
CUST_02367,Basic Account,2023-09-27,Active,0,21
CUST_02367,Premium Account,2024-01-30,Active,0,19
CUST_02367,Investment,2023-12-08,Inactive,50000,5
CUST_02367,Credit Card,2024-02-08,Active,50000,4
CUST_02368,Basic Account,2025-02-18,Active,0,48
CUST_02368,Insurance,2025-03-31,Active,100000,13
CUST_02369,Basic Account,2025-04-25,Active,0,30
CUST_02370,Basic Account,2024-12-24,Active,0,11
CUST_02370,Insurance,2025-04-07,Closed,10000,6
CUST_02370,Premium Account,2025-04-05,Active,100000,4
CUST_02371,Basic Account,2024-02-20,Active,0,17
CUST_02371,Insurance,2024-05-11,Active,100000,18
CUST_02372,Basic Account,2024-11-23,Active,0,24
CUST_02372,Insurance,2025-01-13,Active,25000,17
CUST_02373,Basic Account,2024-04-25,Active,0,35
CUST_02374,Basic Account,2024-10-21,Active,0,43
CUST_02375,Basic Account,2024-11-12,Active,0,47
CUST_02375,Insurance,2025-02-12,Inactive,50000,14
CUST_02376,Basic Account,2024-12-29,Active,0,36
CUST_02376,Investment,2025-04-24,Inactive,50000,4
CUST_02377,Basic Account,2025-03-09,Active,0,45
CUST_02378,Basic Account,2023-08-09,Active,0,27
CUST_02378,Premium Account,2024-01-27,Active,50000,12
CUST_02378,Loan,2024-04-18,Active,25000,4
CUST_02378,Credit Card,2024-02-26,Active,50000,17
CUST_02379,Basic Account,2024-08-28,Active,0,36
CUST_02379,Insurance,2025-03-10,Active,10000,12
CUST_02379,Loan,2025-03-04,Active,0,20
CUST_02379,Credit Card,2025-01-03,Active,25000,19
CUST_02380,Basic Account,2024-05-25,Active,0,30
CUST_02380,Insurance,2024-11-03,Active,25000,13
CUST_02380,Investment,2024-12-12,Inactive,10000,6
CUST_02381,Basic Account,2025-03-01,Active,0,30
CUST_02381,Investment,2025-05-29,Active,25000,16
CUST_02382,Basic Account,2024-02-02,Active,0,44
CUST_02383,Basic Account,2023-10-05,Active,0,10
CUST_02383,Investment,2023-12-08,Active,10000,20
CUST_02383,Loan,2024-06-14,Active,10000,19
CUST_02384,Basic Account,2025-03-27,Active,0,45
CUST_02385,Basic Account,2024-11-18,Active,0,35
CUST_02385,Premium Account,2025-04-14,Active,100000,12
CUST_02386,Basic Account,2023-10-11,Active,0,38
CUST_02387,Basic Account,2024-05-23,Active,0,42
CUST_02388,Basic Account,2024-12-19,Active,0,43
CUST_02388,Loan,2025-02-16,Inactive,0,3
CUST_02389,Basic Account,2025-05-06,Active,0,42
CUST_02390,Basic Account,2024-05-03,Active,0,50
CUST_02390,Credit Card,2024-10-26,Inactive,50000,17
CUST_02390,Insurance,2024-07-06,Active,0,19
CUST_02391,Basic Account,2024-01-22,Active,0,46
CUST_02391,Credit Card,2024-05-06,Active,100000,10
CUST_02391,Premium Account,2024-05-22,Active,25000,3
CUST_02392,Basic Account,2023-11-23,Active,0,36
CUST_02392,Investment,2024-05-06,Active,10000,2
CUST_02392,Premium Account,2023-12-24,Inactive,100000,13
CUST_02392,Loan,2024-01-03,Active,10000,17
CUST_02393,Basic Account,2023-10-26,Active,0,12
CUST_02393,Loan,2024-03-06,Active,10000,5
CUST_02394,Basic Account,2024-08-06,Active,0,17
CUST_02394,Investment,2025-01-11,Active,50000,9
CUST_02394,Credit Card,2024-09-16,Closed,0,11
CUST_02394,Loan,2025-01-22,Active,50000,12
CUST_02395,Basic Account,2024-01-28,Active,0,47
CUST_02396,Basic Account,2023-10-25,Active,0,6
CUST_02397,Basic Account,2025-03-06,Active,0,11
CUST_02398,Basic Account,2023-10-09,Active,0,18
CUST_02398,Insurance,2024-07-29,Inactive,10000,4
CUST_02398,Credit Card,2024-07-22,Active,10000,20
CUST_02399,Basic Account,2024-12-26,Active,0,50
CUST_02400,Basic Account,2024-06-15,Active,0,19
CUST_02400,Credit Card,2024-11-12,Active,50000,13
CUST_02400,Insurance,2024-12-21,Closed,10000,0
CUST_02401,Basic Account,2024-01-27,Active,0,47
CUST_02402,Basic Account,2024-11-10,Active,0,24
CUST_02402,Insurance,2025-02-10,Active,10000,17
CUST_02403,Basic Account,2025-04-28,Active,0,50
CUST_02404,Basic Account,2024-01-08,Active,0,37
CUST_02404,Credit Card,2024-09-13,Inactive,100000,14
CUST_02404,Premium Account,2024-06-27,Inactive,25000,12
CUST_02405,Basic Account,2023-12-12,Active,0,29
CUST_02405,Premium Account,2024-07-07,Active,25000,10
CUST_02406,Basic Account,2023-10-10,Active,0,38
CUST_02406,Credit Card,2024-03-04,Closed,100000,2
CUST_02406,Loan,2024-07-12,Active,25000,4
CUST_02407,Basic Account,2024-06-06,Active,0,23
CUST_02407,Loan,2024-11-01,Active,10000,17
CUST_02407,Credit Card,2025-02-12,Active,100000,3
CUST_02408,Basic Account,2025-04-05,Active,0,10
CUST_02409,Basic Account,2024-06-09,Active,0,46
CUST_02409,Insurance,2024-12-04,Active,50000,19
CUST_02410,Basic Account,2025-02-01,Active,0,46
CUST_02411,Basic Account,2023-10-09,Active,0,42
CUST_02411,Premium Account,2024-06-14,Active,50000,19
CUST_02412,Basic Account,2024-07-11,Active,0,32
CUST_02413,Basic Account,2023-08-03,Active,0,39
CUST_02413,Premium Account,2023-10-08,Active,0,18
CUST_02414,Basic Account,2025-04-23,Active,0,24
CUST_02415,Basic Account,2023-12-08,Active,0,6
CUST_02415,Loan,2024-07-15,Inactive,50000,10
CUST_02415,Investment,2024-09-05,Active,10000,16
CUST_02415,Insurance,2024-03-19,Active,25000,0
CUST_02416,Basic Account,2024-12-05,Active,0,50
CUST_02416,Investment,2025-03-04,Active,0,3
CUST_02417,Basic Account,2025-02-07,Active,0,23
CUST_02418,Basic Account,2024-08-09,Active,0,5
CUST_02418,Insurance,2025-05-19,Active,100000,0
CUST_02418,Loan,2024-09-27,Active,10000,9
CUST_02419,Basic Account,2023-12-13,Active,0,46
CUST_02419,Credit Card,2024-09-05,Active,10000,0
CUST_02420,Basic Account,2024-12-20,Active,0,34
CUST_02421,Basic Account,2024-09-29,Active,0,23
CUST_02421,Investment,2024-11-06,Active,25000,4
CUST_02422,Basic Account,2025-01-16,Active,0,31
CUST_02423,Basic Account,2024-05-26,Active,0,10
CUST_02423,Premium Account,2024-09-12,Closed,10000,4
CUST_02423,Credit Card,2024-09-29,Active,50000,7
CUST_02423,Insurance,2025-03-20,Inactive,10000,14
CUST_02424,Basic Account,2023-10-09,Active,0,28
CUST_02424,Investment,2024-07-12,Active,50000,8
CUST_02424,Premium Account,2024-05-17,Active,100000,20
CUST_02425,Basic Account,2024-05-24,Active,0,5
CUST_02425,Insurance,2024-11-09,Active,50000,5
CUST_02425,Premium Account,2025-01-30,Closed,0,9
CUST_02425,Investment,2024-10-26,Active,10000,13
CUST_02426,Basic Account,2023-09-25,Active,0,11
CUST_02427,Basic Account,2024-05-30,Active,0,5
CUST_02427,Investment,2025-02-20,Active,0,15
CUST_02427,Insurance,2025-02-14,Inactive,100000,5
CUST_02428,Basic Account,2024-04-11,Active,0,28
CUST_02428,Loan,2024-06-09,Inactive,10000,2
CUST_02428,Premium Account,2024-07-22,Active,25000,17
CUST_02428,Credit Card,2025-01-17,Closed,10000,13
CUST_02429,Basic Account,2024-02-15,Active,0,24
CUST_02429,Insurance,2024-04-04,Active,0,6
CUST_02429,Loan,2024-09-03,Active,100000,10
CUST_02430,Basic Account,2023-07-05,Active,0,7
CUST_02430,Premium Account,2023-11-06,Active,100000,18
CUST_02430,Insurance,2024-03-23,Active,50000,16
CUST_02431,Basic Account,2024-05-21,Active,0,49
CUST_02432,Basic Account,2023-07-31,Active,0,6
CUST_02432,Premium Account,2023-11-26,Active,10000,11
CUST_02432,Loan,2023-12-26,Active,10000,1
CUST_02432,Credit Card,2024-05-07,Closed,100000,9
CUST_02433,Basic Account,2023-12-20,Active,0,25
CUST_02433,Premium Account,2024-06-22,Active,50000,15
CUST_02433,Investment,2024-07-23,Inactive,0,3
CUST_02434,Basic Account,2024-07-12,Active,0,21
CUST_02434,Investment,2025-04-06,Active,50000,3
CUST_02434,Insurance,2025-04-01,Active,10000,6
CUST_02435,Basic Account,2023-07-23,Active,0,6
CUST_02436,Basic Account,2024-12-31,Active,0,33
CUST_02436,Investment,2025-02-12,Active,50000,13
CUST_02437,Basic Account,2025-02-15,Active,0,47
CUST_02438,Basic Account,2024-03-01,Active,0,44
CUST_02438,Insurance,2024-11-07,Active,50000,16
CUST_02438,Premium Account,2024-05-13,Active,100000,12
CUST_02438,Investment,2024-04-30,Active,50000,10
CUST_02439,Basic Account,2024-01-08,Active,0,25
CUST_02440,Basic Account,2024-05-03,Active,0,25
CUST_02440,Premium Account,2024-12-24,Active,0,3
CUST_02440,Insurance,2024-11-23,Active,0,14
CUST_02440,Credit Card,2024-06-25,Inactive,100000,13
CUST_02441,Basic Account,2023-12-14,Active,0,16
CUST_02441,Investment,2024-04-22,Active,10000,9
CUST_02441,Loan,2024-04-23,Active,10000,14
CUST_02441,Credit Card,2024-05-15,Active,100000,15
CUST_02442,Basic Account,2023-06-18,Active,0,35
CUST_02442,Loan,2023-08-16,Active,25000,13
CUST_02443,Basic Account,2024-04-14,Active,0,38
CUST_02443,Investment,2025-01-03,Active,25000,7
CUST_02444,Basic Account,2023-12-30,Active,0,40
CUST_02444,Investment,2024-09-29,Active,50000,8
CUST_02444,Premium Account,2024-05-15,Closed,10000,0
CUST_02444,Credit Card,2024-09-16,Active,25000,9
CUST_02445,Basic Account,2024-12-17,Active,0,47
CUST_02445,Premium Account,2025-03-04,Active,25000,7
CUST_02445,Credit Card,2025-04-12,Closed,25000,3
CUST_02446,Basic Account,2024-02-21,Active,0,24
CUST_02446,Loan,2024-08-16,Active,0,15
CUST_02446,Credit Card,2024-07-25,Inactive,25000,8
CUST_02447,Basic Account,2023-06-20,Active,0,6
CUST_02447,Loan,2023-11-21,Active,10000,12
CUST_02447,Credit Card,2023-08-08,Active,25000,8
CUST_02447,Premium Account,2023-08-03,Active,100000,9
CUST_02448,Basic Account,2024-04-28,Active,0,39
CUST_02449,Basic Account,2024-06-21,Active,0,19
CUST_02449,Insurance,2024-08-21,Inactive,0,19
CUST_02449,Premium Account,2025-02-21,Inactive,50000,5
CUST_02450,Basic Account,2024-07-30,Active,0,33
CUST_02450,Insurance,2025-05-21,Inactive,25000,19
CUST_02450,Loan,2025-04-11,Active,10000,9
CUST_02450,Credit Card,2025-01-10,Active,0,4
CUST_02451,Basic Account,2024-03-15,Active,0,11
CUST_02451,Investment,2024-06-14,Inactive,0,11
CUST_02451,Credit Card,2024-12-23,Closed,25000,15
CUST_02452,Basic Account,2025-01-07,Active,0,26
CUST_02452,Investment,2025-05-12,Active,0,14
CUST_02453,Basic Account,2024-02-02,Active,0,23
CUST_02454,Basic Account,2024-02-14,Active,0,11
CUST_02454,Insurance,2024-11-27,Active,100000,0
CUST_02454,Credit Card,2024-05-03,Active,10000,19
CUST_02454,Loan,2024-07-05,Active,25000,20
CUST_02455,Basic Account,2025-01-01,Active,0,5
CUST_02455,Insurance,2025-06-04,Active,10000,17
CUST_02456,Basic Account,2024-06-22,Active,0,29
CUST_02456,Loan,2024-07-25,Active,0,15
CUST_02456,Credit Card,2024-08-31,Closed,50000,16
CUST_02456,Insurance,2024-09-04,Inactive,50000,11
CUST_02457,Basic Account,2024-09-10,Active,0,44
CUST_02458,Basic Account,2024-01-22,Active,0,19
CUST_02458,Insurance,2024-08-31,Active,0,3
CUST_02459,Basic Account,2024-11-09,Active,0,5
CUST_02459,Insurance,2025-04-15,Inactive,50000,20
CUST_02460,Basic Account,2023-10-07,Active,0,33
CUST_02461,Basic Account,2024-05-26,Active,0,21
CUST_02462,Basic Account,2024-07-04,Active,0,18
CUST_02462,Investment,2025-04-13,Active,10000,10
CUST_02462,Loan,2024-11-27,Closed,25000,2
CUST_02463,Basic Account,2024-09-01,Active,0,12
CUST_02463,Insurance,2025-06-07,Closed,25000,0
CUST_02463,Premium Account,2025-03-05,Active,10000,11
CUST_02464,Basic Account,2024-10-24,Active,0,42
CUST_02464,Credit Card,2025-04-22,Closed,25000,15
CUST_02465,Basic Account,2023-11-26,Active,0,24
CUST_02465,Investment,2024-03-07,Inactive,0,7
CUST_02466,Basic Account,2024-06-03,Active,0,29
CUST_02466,Investment,2024-09-16,Inactive,100000,2
CUST_02466,Insurance,2025-02-15,Active,10000,5
CUST_02467,Basic Account,2024-08-31,Active,0,13
CUST_02467,Investment,2025-01-04,Inactive,100000,1
CUST_02467,Loan,2025-01-04,Active,25000,6
CUST_02467,Credit Card,2025-04-11,Active,0,14
CUST_02468,Basic Account,2023-12-29,Active,0,5
CUST_02468,Loan,2024-06-27,Active,10000,14
CUST_02468,Insurance,2024-04-21,Closed,100000,2
CUST_02468,Premium Account,2024-07-13,Active,0,16
CUST_02469,Basic Account,2024-08-28,Active,0,39
CUST_02470,Basic Account,2025-03-29,Active,0,44
CUST_02471,Basic Account,2023-09-12,Active,0,9
CUST_02471,Investment,2023-11-02,Closed,50000,18
CUST_02471,Credit Card,2023-12-29,Active,0,8
CUST_02471,Loan,2024-05-20,Inactive,50000,3
CUST_02472,Basic Account,2024-02-13,Active,0,28
CUST_02472,Insurance,2024-09-18,Active,0,2
CUST_02472,Credit Card,2024-11-11,Active,100000,11
CUST_02472,Premium Account,2024-10-21,Active,25000,9
CUST_02473,Basic Account,2024-03-02,Active,0,36
CUST_02473,Loan,2024-10-19,Active,100000,4
CUST_02473,Credit Card,2024-09-23,Closed,10000,11
CUST_02474,Basic Account,2025-05-08,Active,0,21
CUST_02475,Basic Account,2024-10-09,Active,0,50
CUST_02475,Loan,2025-02-14,Active,10000,5
CUST_02475,Premium Account,2025-05-01,Active,0,14
CUST_02475,Investment,2024-12-28,Active,50000,16
CUST_02476,Basic Account,2024-09-01,Active,0,26
CUST_02476,Insurance,2025-05-31,Active,0,5
CUST_02476,Investment,2025-03-11,Active,100000,0
CUST_02477,Basic Account,2023-10-07,Active,0,14
CUST_02477,Premium Account,2024-05-16,Active,10000,14
CUST_02477,Loan,2024-05-05,Active,50000,8
CUST_02478,Basic Account,2024-12-28,Active,0,24
CUST_02478,Credit Card,2025-04-12,Active,100000,16
CUST_02479,Basic Account,2023-09-07,Active,0,35
CUST_02479,Insurance,2024-03-07,Active,25000,11
CUST_02479,Premium Account,2023-11-14,Active,25000,10
CUST_02480,Basic Account,2025-02-11,Active,0,7
CUST_02481,Basic Account,2024-11-12,Active,0,15
CUST_02481,Credit Card,2025-01-30,Active,0,2
CUST_02482,Basic Account,2024-12-03,Active,0,14
CUST_02483,Basic Account,2024-07-10,Active,0,8
CUST_02484,Basic Account,2023-08-17,Active,0,31
CUST_02484,Investment,2024-01-24,Active,100000,9
CUST_02484,Loan,2024-04-21,Inactive,25000,19
CUST_02485,Basic Account,2023-09-17,Active,0,42
CUST_02485,Loan,2024-01-12,Active,10000,3
CUST_02486,Basic Account,2025-02-07,Active,0,23
CUST_02487,Basic Account,2023-08-05,Active,0,21
CUST_02487,Investment,2024-02-09,Inactive,50000,10
CUST_02488,Basic Account,2024-11-19,Active,0,17
CUST_02488,Investment,2025-01-05,Active,0,15
CUST_02489,Basic Account,2025-01-27,Active,0,18
CUST_02490,Basic Account,2024-03-04,Active,0,9
CUST_02490,Insurance,2024-12-13,Inactive,10000,5
CUST_02490,Loan,2024-12-25,Active,10000,8
CUST_02490,Credit Card,2024-10-01,Closed,0,3
CUST_02491,Basic Account,2024-08-25,Active,0,9
CUST_02491,Investment,2025-04-08,Active,100000,0
CUST_02492,Basic Account,2024-12-21,Active,0,32
CUST_02493,Basic Account,2024-12-12,Active,0,50
CUST_02493,Credit Card,2025-03-17,Active,100000,13
CUST_02493,Insurance,2025-02-21,Inactive,25000,9
CUST_02494,Basic Account,2024-09-04,Active,0,9
CUST_02495,Basic Account,2023-09-09,Active,0,15
CUST_02495,Investment,2024-03-08,Closed,0,16
CUST_02495,Insurance,2024-02-11,Active,50000,3
CUST_02496,Basic Account,2025-01-30,Active,0,37
CUST_02497,Basic Account,2024-10-05,Active,0,32
CUST_02497,Insurance,2024-11-23,Active,10000,19
CUST_02497,Investment,2024-12-30,Active,50000,11
CUST_02498,Basic Account,2024-01-03,Active,0,19
CUST_02498,Premium Account,2024-04-05,Active,25000,3
CUST_02499,Basic Account,2024-06-19,Active,0,26
CUST_02499,Premium Account,2024-12-16,Active,10000,2
CUST_02500,Basic Account,2024-08-19,Active,0,28
CUST_02500,Loan,2025-04-28,Active,50000,18
CUST_02501,Basic Account,2023-11-22,Active,0,34
CUST_02502,Basic Account,2024-02-27,Active,0,26
CUST_02503,Basic Account,2024-11-11,Active,0,41
CUST_02504,Basic Account,2024-07-23,Active,0,40
CUST_02505,Basic Account,2024-12-16,Active,0,6
CUST_02506,Basic Account,2024-09-27,Active,0,50
CUST_02506,Credit Card,2025-01-21,Inactive,25000,11
CUST_02507,Basic Account,2024-11-11,Active,0,20
CUST_02507,Insurance,2025-03-23,Inactive,100000,20
CUST_02507,Loan,2024-12-20,Inactive,50000,5
CUST_02508,Basic Account,2023-10-25,Active,0,28
CUST_02508,Credit Card,2024-05-29,Active,0,19
CUST_02509,Basic Account,2024-09-14,Active,0,46
CUST_02510,Basic Account,2024-09-16,Active,0,32
CUST_02510,Premium Account,2024-11-05,Active,50000,13
CUST_02511,Basic Account,2025-02-26,Active,0,32
CUST_02511,Insurance,2025-05-09,Active,50000,19
CUST_02512,Basic Account,2023-08-26,Active,0,28
